outlier_mult,mechanism,tpi_mean,tpi_ci95_low,tpi_ci95_high,fan_mean,fan_ci95_low,fan_ci95_high,robust_fail_mean,robust_fail_ci95_low,robust_fail_ci95_high
2.0,rank,0.8489523928955691,0.8285664634480846,0.8693383223430536,0.393235294117647,0.3349927467038878,0.4514778415314063,0.4397058823529411,0.373483134332538,0.5059286303733443
5.0,rank,0.8489523928955691,0.8285664634480846,0.8693383223430536,0.393235294117647,0.3349927467038878,0.4514778415314063,0.4555882352941176,0.385754559163885,0.5254219114243502
10.0,rank,0.8489523928955691,0.8285664634480846,0.8693383223430536,0.393235294117647,0.3349927467038878,0.4514778415314063,0.4602941176470588,0.3899334243467009,0.5306548109474167
