seed,alpha,tau,prior_draws_m,posterior_resample_r,mechanism,n_weeks,ess_ratio_mean,ess_ratio_min,ess_ratio_p10,ess_ratio_lt_0p1,evidence_mean,evidence_p10
20260130,0.3,0.03,1000,300,percent,335,0.5521551957193328,0.1221441810849837,0.3365063479640675,0.0,0.31177939564915436,0.06850591997233571
20260130,0.3,0.03,1000,300,rank,335,0.3516445779029196,0.0037342610357197,0.03581074082706818,0.1761194029850746,0.34921307786578537,0.03471100644579876
20260130,0.3,0.03,1000,500,percent,335,0.5521551957193328,0.1221441810849837,0.3365063479640675,0.0,0.31177939564915436,0.06850591997233571
20260130,0.3,0.03,1000,500,rank,335,0.3516445779029196,0.0037342610357197,0.03581074082706818,0.1761194029850746,0.34921307786578537,0.03471100644579876
20260130,0.3,0.03,1000,800,percent,335,0.5521551957193328,0.1221441810849837,0.3365063479640675,0.0,0.31177939564915436,0.06850591997233571
20260130,0.3,0.03,1000,800,rank,335,0.3516445779029196,0.0037342610357197,0.03581074082706818,0.1761194029850746,0.34921307786578537,0.03471100644579876
20260130,0.3,0.03,2000,300,percent,335,0.5516504949205882,0.1228519229839212,0.33931494986616656,0.0,0.31157590203731156,0.06912185583587188
20260130,0.3,0.03,2000,300,rank,335,0.3516674192049217,0.0018837600750291,0.0384292972043841,0.1761194029850746,0.34927173515035115,0.03630397842521118
20260130,0.3,0.03,2000,500,percent,335,0.5516504949205882,0.1228519229839212,0.33931494986616656,0.0,0.31157590203731156,0.06912185583587188
20260130,0.3,0.03,2000,500,rank,335,0.3516674192049217,0.0018837600750291,0.0384292972043841,0.1761194029850746,0.34927173515035115,0.03630397842521118
20260130,0.3,0.03,2000,800,percent,335,0.5516504949205882,0.1228519229839212,0.33931494986616656,0.0,0.31157590203731156,0.06912185583587188
20260130,0.3,0.03,2000,800,rank,335,0.3516674192049217,0.0018837600750291,0.0384292972043841,0.1761194029850746,0.34927173515035115,0.03630397842521118
20260130,0.3,0.03,5000,300,percent,335,0.5515522149863531,0.1172037559286352,0.33178411035203254,0.0,0.3115642895211202,0.06920468232198151
20260130,0.3,0.03,5000,300,rank,335,0.3518142048082922,0.0020820714968247,0.03560114248526691,0.17313432835820897,0.34942110676288296,0.03407159570496896
20260130,0.3,0.03,5000,500,percent,335,0.5515522149863531,0.1172037559286352,0.33178411035203254,0.0,0.3115642895211202,0.06920468232198151
20260130,0.3,0.03,5000,500,rank,335,0.3518142048082922,0.0020820714968247,0.03560114248526691,0.17313432835820897,0.34942110676288296,0.03407159570496896
20260130,0.3,0.03,5000,800,percent,335,0.5515522149863531,0.1172037559286352,0.33178411035203254,0.0,0.3115642895211202,0.06920468232198151
20260130,0.3,0.03,5000,800,rank,335,0.3518142048082922,0.0020820714968247,0.03560114248526691,0.17313432835820897,0.34942110676288296,0.03407159570496896
20260130,0.3,0.05,1000,300,percent,335,0.6597798931609781,0.177611042320447,0.44273477086488233,0.0,0.3085777173930962,0.06783263951887011
20260130,0.3,0.05,1000,300,rank,335,0.35605850255527594,0.0042313845968574,0.0552904937278782,0.16716417910447762,0.35095334357596697,0.050834683995154936
20260130,0.3,0.05,1000,500,percent,335,0.6597798931609781,0.177611042320447,0.44273477086488233,0.0,0.3085777173930962,0.06783263951887011
20260130,0.3,0.05,1000,500,rank,335,0.35605850255527594,0.0042313845968574,0.0552904937278782,0.16716417910447762,0.35095334357596697,0.050834683995154936
20260130,0.3,0.05,1000,800,percent,335,0.6597798931609781,0.177611042320447,0.44273477086488233,0.0,0.3085777173930962,0.06783263951887011
20260130,0.3,0.05,1000,800,rank,335,0.35605850255527594,0.0042313845968574,0.0552904937278782,0.16716417910447762,0.35095334357596697,0.050834683995154936
20260130,0.3,0.05,2000,300,percent,335,0.6592736246628549,0.1772482117834495,0.43943564881235453,0.0,0.3084243919995373,0.0685532473565426
20260130,0.3,0.05,2000,300,rank,335,0.35608799246241374,0.0048208417386568,0.05676758399434628,0.16119402985074627,0.3510259598280032,0.05154200258432456
20260130,0.3,0.05,2000,500,percent,335,0.6592736246628549,0.1772482117834495,0.43943564881235453,0.0,0.3084243919995373,0.0685532473565426
20260130,0.3,0.05,2000,500,rank,335,0.35608799246241374,0.0048208417386568,0.05676758399434628,0.16119402985074627,0.3510259598280032,0.05154200258432456
20260130,0.3,0.05,2000,800,percent,335,0.6592736246628549,0.1772482117834495,0.43943564881235453,0.0,0.3084243919995373,0.0685532473565426
20260130,0.3,0.05,2000,800,rank,335,0.35608799246241374,0.0048208417386568,0.05676758399434628,0.16119402985074627,0.3510259598280032,0.05154200258432456
20260130,0.3,0.05,5000,300,percent,335,0.6590470644380282,0.1725026874528248,0.4395430426366694,0.0,0.3084071946491063,0.06768382690540267
20260130,0.3,0.05,5000,300,rank,335,0.35621344700643304,0.0046990624240342,0.05527372539799423,0.16417910447761194,0.3511480363662445,0.05149909458589996
20260130,0.3,0.05,5000,500,percent,335,0.6590470644380282,0.1725026874528248,0.4395430426366694,0.0,0.3084071946491063,0.06768382690540267
20260130,0.3,0.05,5000,500,rank,335,0.35621344700643304,0.0046990624240342,0.05527372539799423,0.16417910447761194,0.3511480363662445,0.05149909458589996
20260130,0.3,0.05,5000,800,percent,335,0.6590470644380282,0.1725026874528248,0.4395430426366694,0.0,0.3084071946491063,0.06768382690540267
20260130,0.3,0.05,5000,800,rank,335,0.35621344700643304,0.0046990624240342,0.05527372539799423,0.16417910447761194,0.3511480363662445,0.05149909458589996
20260130,0.3,0.1,1000,300,percent,335,0.8084777833705334,0.3610461050230966,0.6218445017968335,0.0,0.30549416315914263,0.06687554711323825
20260130,0.3,0.1,1000,300,rank,335,0.36369034552337665,0.0183837472663389,0.0657705621926136,0.15223880597014924,0.3526024457620524,0.0577048639990912
20260130,0.3,0.1,1000,500,percent,335,0.8084777833705334,0.3610461050230966,0.6218445017968335,0.0,0.30549416315914263,0.06687554711323825
20260130,0.3,0.1,1000,500,rank,335,0.36369034552337665,0.0183837472663389,0.0657705621926136,0.15223880597014924,0.3526024457620524,0.0577048639990912
20260130,0.3,0.1,1000,800,percent,335,0.8084777833705334,0.3610461050230966,0.6218445017968335,0.0,0.30549416315914263,0.06687554711323825
20260130,0.3,0.1,1000,800,rank,335,0.36369034552337665,0.0183837472663389,0.0657705621926136,0.15223880597014924,0.3526024457620524,0.0577048639990912
20260130,0.3,0.1,2000,300,percent,335,0.8081424942637816,0.3597148341370949,0.6164951288821291,0.0,0.30539799229871784,0.06775801008247705
20260130,0.3,0.1,2000,300,rank,335,0.36371714731882204,0.0137570050952063,0.06644687904662241,0.14925373134328357,0.35267125868911037,0.0589800674415515
20260130,0.3,0.1,2000,500,percent,335,0.8081424942637816,0.3597148341370949,0.6164951288821291,0.0,0.30539799229871784,0.06775801008247705
20260130,0.3,0.1,2000,500,rank,335,0.36371714731882204,0.0137570050952063,0.06644687904662241,0.14925373134328357,0.35267125868911037,0.0589800674415515
20260130,0.3,0.1,2000,800,percent,335,0.8081424942637816,0.3597148341370949,0.6164951288821291,0.0,0.30539799229871784,0.06775801008247705
20260130,0.3,0.1,2000,800,rank,335,0.36371714731882204,0.0137570050952063,0.06644687904662241,0.14925373134328357,0.35267125868911037,0.0589800674415515
20260130,0.3,0.1,5000,300,percent,335,0.8079367917360943,0.3574267428083397,0.6158556820873882,0.0,0.3053904950744832,0.06755323063512889
20260130,0.3,0.1,5000,300,rank,335,0.3638116001613007,0.0136615477531527,0.06762384414686304,0.14925373134328357,0.35273006545939284,0.05961793245351386
20260130,0.3,0.1,5000,500,percent,335,0.8079367917360943,0.3574267428083397,0.6158556820873882,0.0,0.3053904950744832,0.06755323063512889
20260130,0.3,0.1,5000,500,rank,335,0.3638116001613007,0.0136615477531527,0.06762384414686304,0.14925373134328357,0.35273006545939284,0.05961793245351386
20260130,0.3,0.1,5000,800,percent,335,0.8079367917360943,0.3574267428083397,0.6158556820873882,0.0,0.3053904950744832,0.06755323063512889
20260130,0.3,0.1,5000,800,rank,335,0.3638116001613007,0.0136615477531527,0.06762384414686304,0.14925373134328357,0.35273006545939284,0.05961793245351386
20260130,0.4,0.01,1000,300,percent,335,0.4231477388934813,0.0601481505283687,0.13076903243736518,0.04776119402985075,0.3285824289942891,0.07328636847709435
20260130,0.4,0.01,1000,300,rank,335,0.3766333369041506,0.0010000000061834,0.025506771018960595,0.21194029850746268,0.3704358242873952,0.01913333293459154
20260130,0.4,0.01,1000,500,percent,335,0.4231477388934813,0.0601481505283687,0.13076903243736518,0.04776119402985075,0.3285824289942891,0.07328636847709435
20260130,0.4,0.01,1000,500,rank,335,0.3766333369041506,0.0010000000061834,0.025506771018960595,0.21194029850746268,0.3704358242873952,0.01913333293459154
20260130,0.4,0.01,1000,800,percent,335,0.4231477388934813,0.0601481505283687,0.13076903243736518,0.04776119402985075,0.3285824289942891,0.07328636847709435
20260130,0.4,0.01,1000,800,rank,335,0.3766333369041506,0.0010000000061834,0.025506771018960595,0.21194029850746268,0.3704358242873952,0.01913333293459154
20260130,0.4,0.01,2000,300,percent,335,0.4226603908097613,0.0524867271985755,0.1301043680583582,0.050746268656716415,0.3281998288700668,0.07008491533318084
20260130,0.4,0.01,2000,300,rank,335,0.37678680487218286,0.0005000000092751,0.02666275871692028,0.208955223880597,0.37055565047426636,0.0201000319891219
20260130,0.4,0.01,2000,500,percent,335,0.4226603908097613,0.0524867271985755,0.1301043680583582,0.050746268656716415,0.3281998288700668,0.07008491533318084
20260130,0.4,0.01,2000,500,rank,335,0.37678680487218286,0.0005000000092751,0.02666275871692028,0.208955223880597,0.37055565047426636,0.0201000319891219
20260130,0.4,0.01,2000,800,percent,335,0.4226603908097613,0.0524867271985755,0.1301043680583582,0.050746268656716415,0.3281998288700668,0.07008491533318084
20260130,0.4,0.01,2000,800,rank,335,0.37678680487218286,0.0005000000092751,0.02666275871692028,0.208955223880597,0.37055565047426636,0.0201000319891219
20260130,0.4,0.01,5000,300,percent,335,0.42260340630790894,0.0550024393533655,0.13049688302376736,0.04776119402985075,0.32828097529301736,0.07018666461629289
20260130,0.4,0.01,5000,300,rank,335,0.3770231871967165,0.0002000000123669,0.02592772869120922,0.208955223880597,0.37072261069310447,0.020179999723656358
20260130,0.4,0.01,5000,500,percent,335,0.42260340630790894,0.0550024393533655,0.13049688302376736,0.04776119402985075,0.32828097529301736,0.07018666461629289
20260130,0.4,0.01,5000,500,rank,335,0.3770231871967165,0.0002000000123669,0.02592772869120922,0.208955223880597,0.37072261069310447,0.020179999723656358
20260130,0.4,0.01,5000,800,percent,335,0.42260340630790894,0.0550024393533655,0.13049688302376736,0.04776119402985075,0.32828097529301736,0.07018666461629289
20260130,0.4,0.01,5000,800,rank,335,0.3770231871967165,0.0002000000123669,0.02592772869120922,0.208955223880597,0.37072261069310447,0.020179999723656358
20260130,0.4,0.02,1000,300,percent,335,0.5112441421679026,0.1155429060428968,0.2646940397584354,0.0,0.3202632407139105,0.07216109763123192
20260130,0.4,0.02,1000,300,rank,335,0.3773994158023394,0.0010001816244558,0.03030125437832474,0.208955223880597,0.3712783863003883,0.02469973988014974
20260130,0.4,0.02,1000,500,percent,335,0.5112441421679026,0.1155429060428968,0.2646940397584354,0.0,0.3202632407139105,0.07216109763123192
20260130,0.4,0.02,1000,500,rank,335,0.3773994158023394,0.0010001816244558,0.03030125437832474,0.208955223880597,0.3712783863003883,0.02469973988014974
20260130,0.4,0.02,1000,800,percent,335,0.5112441421679026,0.1155429060428968,0.2646940397584354,0.0,0.3202632407139105,0.07216109763123192
20260130,0.4,0.02,1000,800,rank,335,0.3773994158023394,0.0010001816244558,0.03030125437832474,0.208955223880597,0.3712783863003883,0.02469973988014974
20260130,0.4,0.02,2000,300,percent,335,0.5107863308338786,0.1165060045921406,0.26212574476865996,0.0,0.31999719576611185,0.07044876611256044
20260130,0.4,0.02,2000,300,rank,335,0.3776262274748439,0.0009005557948687,0.029615502280020838,0.208955223880597,0.3714733575460368,0.026050564566288757
20260130,0.4,0.02,2000,500,percent,335,0.5107863308338786,0.1165060045921406,0.26212574476865996,0.0,0.31999719576611185,0.07044876611256044
20260130,0.4,0.02,2000,500,rank,335,0.3776262274748439,0.0009005557948687,0.029615502280020838,0.208955223880597,0.3714733575460368,0.026050564566288757
20260130,0.4,0.02,2000,800,percent,335,0.5107863308338786,0.1165060045921406,0.26212574476865996,0.0,0.31999719576611185,0.07044876611256044
20260130,0.4,0.02,2000,800,rank,335,0.3776262274748439,0.0009005557948687,0.029615502280020838,0.208955223880597,0.3714733575460368,0.026050564566288757
20260130,0.4,0.02,5000,300,percent,335,0.5107214747996517,0.1105714339307346,0.2595181210375884,0.0,0.3200177795063957,0.07014747537927464
20260130,0.4,0.02,5000,300,rank,335,0.3778775464525164,0.0008748106286813,0.028858181645648538,0.208955223880597,0.3716514785481965,0.025859938276800196
20260130,0.4,0.02,5000,500,percent,335,0.5107214747996517,0.1105714339307346,0.2595181210375884,0.0,0.3200177795063957,0.07014747537927464
20260130,0.4,0.02,5000,500,rank,335,0.3778775464525164,0.0008748106286813,0.028858181645648538,0.208955223880597,0.3716514785481965,0.025859938276800196
20260130,0.4,0.02,5000,800,percent,335,0.5107214747996517,0.1105714339307346,0.2595181210375884,0.0,0.3200177795063957,0.07014747537927464
20260130,0.4,0.02,5000,800,rank,335,0.3778775464525164,0.0008748106286813,0.028858181645648538,0.208955223880597,0.3716514785481965,0.025859938276800196
20260130,0.4,0.03,1000,300,percent,335,0.5861271403674644,0.1432941182498713,0.36893302497439584,0.0,0.31578001561888885,0.07128850263083808
20260130,0.4,0.03,1000,300,rank,335,0.3784567799528532,0.0010051100364498,0.03729304591015828,0.208955223880597,0.3727202501490406,0.03572452374986658
20260130,0.4,0.03,1000,500,percent,335,0.5861271403674644,0.1432941182498713,0.36893302497439584,0.0,0.31578001561888885,0.07128850263083808
20260130,0.4,0.03,1000,500,rank,335,0.3784567799528532,0.0010051100364498,0.03729304591015828,0.208955223880597,0.3727202501490406,0.03572452374986658
20260130,0.4,0.03,1000,800,percent,335,0.5861271403674644,0.1432941182498713,0.36893302497439584,0.0,0.31578001561888885,0.07128850263083808
20260130,0.4,0.03,1000,800,rank,335,0.3784567799528532,0.0010051100364498,0.03729304591015828,0.208955223880597,0.3727202501490406,0.03572452374986658
20260130,0.4,0.03,2000,300,percent,335,0.5856464064578265,0.1435255988218694,0.3656262300780627,0.0,0.3155723524685302,0.07023666069760258
20260130,0.4,0.03,2000,300,rank,335,0.37868453005040154,0.0009156554356673,0.03905582639766442,0.20597014925373133,0.37292202335588126,0.03631971592882194
20260130,0.4,0.03,2000,500,percent,335,0.5856464064578265,0.1435255988218694,0.3656262300780627,0.0,0.3155723524685302,0.07023666069760258
20260130,0.4,0.03,2000,500,rank,335,0.37868453005040154,0.0009156554356673,0.03905582639766442,0.20597014925373133,0.37292202335588126,0.03631971592882194
20260130,0.4,0.03,2000,800,percent,335,0.5856464064578265,0.1435255988218694,0.3656262300780627,0.0,0.3155723524685302,0.07023666069760258
20260130,0.4,0.03,2000,800,rank,335,0.37868453005040154,0.0009156554356673,0.03905582639766442,0.20597014925373133,0.37292202335588126,0.03631971592882194
20260130,0.4,0.03,5000,300,percent,335,0.5854986019088275,0.1378559485455783,0.3631081276879747,0.0,0.31557319635918235,0.06988861223866079
20260130,0.4,0.03,5000,300,rank,335,0.3789543728927587,0.0008864926446021,0.03873178387328684,0.20597014925373133,0.37312888826548374,0.0372490891684212
20260130,0.4,0.03,5000,500,percent,335,0.5854986019088275,0.1378559485455783,0.3631081276879747,0.0,0.31557319635918235,0.06988861223866079
20260130,0.4,0.03,5000,500,rank,335,0.3789543728927587,0.0008864926446021,0.03873178387328684,0.20597014925373133,0.37312888826548374,0.0372490891684212
20260130,0.4,0.03,5000,800,percent,335,0.5854986019088275,0.1378559485455783,0.3631081276879747,0.0,0.31557319635918235,0.06988861223866079
20260130,0.4,0.03,5000,800,rank,335,0.3789543728927587,0.0008864926446021,0.03873178387328684,0.20597014925373133,0.37312888826548374,0.0372490891684212
20260130,0.4,0.05,1000,300,percent,335,0.6958397024941353,0.21525066028742,0.47886085974999143,0.0,0.31113283193920455,0.06863369339700266
20260130,0.4,0.05,1000,300,rank,335,0.3826395156213773,0.0010774902358853,0.05637260569587862,0.191044776119403,0.3755416846974965,0.0524581490746881
20260130,0.4,0.05,1000,500,percent,335,0.6958397024941353,0.21525066028742,0.47886085974999143,0.0,0.31113283193920455,0.06863369339700266
20260130,0.4,0.05,1000,500,rank,335,0.3826395156213773,0.0010774902358853,0.05637260569587862,0.191044776119403,0.3755416846974965,0.0524581490746881
20260130,0.4,0.05,1000,800,percent,335,0.6958397024941353,0.21525066028742,0.47886085974999143,0.0,0.31113283193920455,0.06863369339700266
20260130,0.4,0.05,1000,800,rank,335,0.3826395156213773,0.0010774902358853,0.05637260569587862,0.191044776119403,0.3755416846974965,0.0524581490746881
20260130,0.4,0.05,2000,300,percent,335,0.6953747478002215,0.2143797569620026,0.4752842976926672,0.0,0.31098536032979746,0.06941205844786924
20260130,0.4,0.05,2000,300,rank,335,0.3828847389140952,0.0011404991424833,0.056169896128192294,0.18507462686567164,0.3757397347538925,0.04850624677868236
20260130,0.4,0.05,2000,500,percent,335,0.6953747478002215,0.2143797569620026,0.4752842976926672,0.0,0.31098536032979746,0.06941205844786924
20260130,0.4,0.05,2000,500,rank,335,0.3828847389140952,0.0011404991424833,0.056169896128192294,0.18507462686567164,0.3757397347538925,0.04850624677868236
20260130,0.4,0.05,2000,800,percent,335,0.6953747478002215,0.2143797569620026,0.4752842976926672,0.0,0.31098536032979746,0.06941205844786924
20260130,0.4,0.05,2000,800,rank,335,0.3828847389140952,0.0011404991424833,0.056169896128192294,0.18507462686567164,0.3757397347538925,0.04850624677868236
20260130,0.4,0.05,5000,300,percent,335,0.6951212113681867,0.2097672278103787,0.47606937857474685,0.0,0.31097795831375974,0.06900893765156037
20260130,0.4,0.05,5000,300,rank,335,0.38316212948474054,0.0010579618371278,0.054819924707507496,0.1880597014925373,0.3759442441370085,0.04726872634763034
20260130,0.4,0.05,5000,500,percent,335,0.6951212113681867,0.2097672278103787,0.47606937857474685,0.0,0.31097795831375974,0.06900893765156037
20260130,0.4,0.05,5000,500,rank,335,0.38316212948474054,0.0010579618371278,0.054819924707507496,0.1880597014925373,0.3759442441370085,0.04726872634763034
20260130,0.4,0.05,5000,800,percent,335,0.6951212113681867,0.2097672278103787,0.47606937857474685,0.0,0.31097795831375974,0.06900893765156037
20260130,0.4,0.05,5000,800,rank,335,0.38316212948474054,0.0010579618371278,0.054819924707507496,0.1880597014925373,0.3759442441370085,0.04726872634763034
20260130,0.4,0.1,1000,300,percent,335,0.8378196462328928,0.4289139675928121,0.6693361360180594,0.0,0.30679625294982443,0.06755819420675246
20260130,0.4,0.1,1000,300,rank,335,0.3922965687530597,0.0018593471511396,0.0712523497258348,0.16119402985074627,0.37834355607858033,0.06344376083698273
20260130,0.4,0.1,1000,500,percent,335,0.8378196462328928,0.4289139675928121,0.6693361360180594,0.0,0.30679625294982443,0.06755819420675246
20260130,0.4,0.1,1000,500,rank,335,0.3922965687530597,0.0018593471511396,0.0712523497258348,0.16119402985074627,0.37834355607858033,0.06344376083698273
20260130,0.4,0.1,1000,800,percent,335,0.8378196462328928,0.4289139675928121,0.6693361360180594,0.0,0.30679625294982443,0.06755819420675246
20260130,0.4,0.1,1000,800,rank,335,0.3922965687530597,0.0018593471511396,0.0712523497258348,0.16119402985074627,0.37834355607858033,0.06344376083698273
20260130,0.4,0.1,2000,300,percent,335,0.8375468956309103,0.4281788104416669,0.6666165124536461,0.0,0.3067101801435525,0.06813083273787025
20260130,0.4,0.1,2000,300,rank,335,0.392450755697147,0.002666911961053,0.07242362715861102,0.16119402985074627,0.37846506538764196,0.06285490695884202
20260130,0.4,0.1,2000,500,percent,335,0.8375468956309103,0.4281788104416669,0.6666165124536461,0.0,0.3067101801435525,0.06813083273787025
20260130,0.4,0.1,2000,500,rank,335,0.392450755697147,0.002666911961053,0.07242362715861102,0.16119402985074627,0.37846506538764196,0.06285490695884202
20260130,0.4,0.1,2000,800,percent,335,0.8375468956309103,0.4281788104416669,0.6666165124536461,0.0,0.3067101801435525,0.06813083273787025
20260130,0.4,0.1,2000,800,rank,335,0.392450755697147,0.002666911961053,0.07242362715861102,0.16119402985074627,0.37846506538764196,0.06285490695884202
20260130,0.4,0.1,5000,300,percent,335,0.8373695372754028,0.4256013051011478,0.6674909534018811,0.0,0.30670986557378405,0.06794232990676043
20260130,0.4,0.1,5000,300,rank,335,0.39262975291713065,0.0021080489235385,0.07315534070836144,0.16119402985074627,0.3785848621680564,0.06310598978611538
20260130,0.4,0.1,5000,500,percent,335,0.8373695372754028,0.4256013051011478,0.6674909534018811,0.0,0.30670986557378405,0.06794232990676043
20260130,0.4,0.1,5000,500,rank,335,0.39262975291713065,0.0021080489235385,0.07315534070836144,0.16119402985074627,0.3785848621680564,0.06310598978611538
20260130,0.4,0.1,5000,800,percent,335,0.8373695372754028,0.4256013051011478,0.6674909534018811,0.0,0.30670986557378405,0.06794232990676043
20260130,0.4,0.1,5000,800,rank,335,0.39262975291713065,0.0021080489235385,0.07315534070836144,0.16119402985074627,0.3785848621680564,0.06310598978611538
20260130,0.5,0.01,1000,300,percent,335,0.44990470211983313,0.0765389984212445,0.16797304385526063,0.023880597014925373,0.3383442006859339,0.07288698328418636
20260130,0.5,0.01,1000,300,rank,335,0.40989153478753654,0.001,0.022767136160783356,0.22686567164179106,0.39493795783050173,0.010850000000033319
20260130,0.5,0.01,1000,500,percent,335,0.44990470211983313,0.0765389984212445,0.16797304385526063,0.023880597014925373,0.3383442006859339,0.07288698328418636
20260130,0.5,0.01,1000,500,rank,335,0.40989153478753654,0.001,0.022767136160783356,0.22686567164179106,0.39493795783050173,0.010850000000033319
20260130,0.5,0.01,1000,800,percent,335,0.44990470211983313,0.0765389984212445,0.16797304385526063,0.023880597014925373,0.3383442006859339,0.07288698328418636
20260130,0.5,0.01,1000,800,rank,335,0.40989153478753654,0.001,0.022767136160783356,0.22686567164179106,0.39493795783050173,0.010850000000033319
