season_test,model,epoch,train_loss,train_acc,val_loss,val_acc,lr
1,pytorch_advanced_mlp,37,0.36819730664408484,0.8963881794965342,0.0,0.0,0.0009046039886902864
1,pytorch_advanced_mlp,38,0.37238063437994134,0.8945640277271069,0.0,0.0,0.0008803227798172156
1,pytorch_advanced_mlp,39,0.3713395872781443,0.8934695366654506,0.0,0.0,0.0008536998372026805
1,pytorch_advanced_mlp,40,0.3712993056275124,0.8927398759576797,0.0,0.0,0.000824899300140927
1,pytorch_advanced_mlp,41,0.36720506604327713,0.893834367019336,0.0,0.0,0.0007940987335200904
1,pytorch_advanced_mlp,42,0.368629724480385,0.8960233491426487,0.0,0.0,0.0007614880330756165
1,pytorch_advanced_mlp,43,0.3684129943681318,0.8949288580809923,0.0,0.0,0.0007272682546199037
1,pytorch_advanced_mlp,44,0.36748244734697566,0.8985771616198468,0.0,0.0,0.0006916503744663625
1,pytorch_advanced_mlp,45,0.35991261102432426,0.8978475009120759,0.0,0.0,0.0006548539886902864
1,pytorch_advanced_mlp,46,0.364888435879419,0.8967530098504195,0.0,0.0,0.0006171059592460249
1,pytorch_advanced_mlp,47,0.3632504454878874,0.8927398759576797,0.0,0.0,0.0005786390152875954
1,pytorch_advanced_mlp,48,0.3626537142797958,0.8945640277271069,0.0,0.0,0.0005396903183160586
1,pytorch_advanced_mlp,49,0.36280171746431394,0.8985771616198468,0.0,0.0,0.0005005000000000001
1,pytorch_advanced_mlp,50,0.3621493030426114,0.900401313389274,0.0,0.0,0.0004613096816839416
1,pytorch_advanced_mlp,51,0.36145833827728446,0.8985771616198468,0.0,0.0,0.00042236098471240487
1,pytorch_advanced_mlp,52,0.3606746044269828,0.8996716526815031,0.0,0.0,0.00038389404075397536
1,pytorch_advanced_mlp,53,0.35973687296689943,0.9033199562203575,0.0,0.0,0.0003461460113097139
1,pytorch_advanced_mlp,54,0.3606271487335826,0.9011309740970449,0.0,0.0,0.00030934962553363774
1,pytorch_advanced_mlp,55,0.3547879831735478,0.9040496169281285,0.0,0.0,0.00027373174538009644
1,pytorch_advanced_mlp,56,0.350068878988887,0.9014958044509304,0.0,0.0,0.0002395119669243836
1,pytorch_advanced_mlp,57,0.3598244564477788,0.8982123312659613,0.0,0.0,0.00020690126647990973
1,pytorch_advanced_mlp,58,0.3539804649907489,0.9033199562203575,0.0,0.0,0.00017610069985907333
1,pytorch_advanced_mlp,59,0.3556421523870424,0.9000364830353885,0.0,0.0,0.00014730016279731955
1,pytorch_advanced_mlp,60,0.3539654765018197,0.8996716526815031,0.0,0.0,0.00012067722018278456
1,pytorch_advanced_mlp,61,0.351128172042758,0.9076979204669828,0.0,0.0,9.639601130971382e-05
1,pytorch_advanced_mlp,62,0.3496396749518638,0.903684786574243,0.0,0.0,7.460623790513096e-05
1,pytorch_advanced_mlp,63,0.3479822700799898,0.9029551258664721,0.0,0.0,5.544224116791029e-05
1,pytorch_advanced_mlp,64,0.3499710712321969,0.903684786574243,0.0,0.0,3.902217351061228e-05
1,pytorch_advanced_mlp,65,0.3483081383760585,0.9055089383436702,0.0,0.0,2.5447270110570814e-05
1,pytorch_advanced_mlp,66,0.35037505072216657,0.9055089383436702,0.0,0.0,1.4801224761360563e-05
1,pytorch_advanced_mlp,67,0.35117988253748694,0.903684786574243,0.0,0.0,7.149673872728739e-06
1,pytorch_advanced_mlp,68,0.3522168335526489,0.9044144472820138,0.0,0.0,2.539791800302582e-06
1,pytorch_advanced_mlp,69,0.3499317099881727,0.9029551258664721,0.0,0.0,0.001
1,pytorch_advanced_mlp,70,0.3628215928410375,0.8920102152499088,0.0,0.0,0.0009996149036022412
1,pytorch_advanced_mlp,71,0.3620766727037208,0.9014958044509304,0.0,0.0,0.0009984602081996976
1,pytorch_advanced_mlp,72,0.3628442571606747,0.8956585187887632,0.0,0.0,0.0009965376942489858
1,pytorch_advanced_mlp,73,0.3599321717439696,0.8985771616198468,0.0,0.0,0.0009938503261272714
1,pytorch_advanced_mlp,74,0.3587131701236547,0.8982123312659613,0.0,0.0,0.0009904022475614137
1,pytorch_advanced_mlp,75,0.36041182764740876,0.8989419919737323,0.0,0.0,0.0009861987752386395
1,pytorch_advanced_mlp,76,0.3567360438579737,0.8985771616198468,0.0,0.0,0.0009812463906085968
1,pytorch_advanced_mlp,77,0.3571643933307293,0.8982123312659613,0.0,0.0,0.0009755527298894294
1,pytorch_advanced_mlp,78,0.3598471124504888,0.8931047063115651,0.0,0.0,0.000969126572293281
1,pytorch_advanced_mlp,79,0.3582440836485042,0.8960233491426487,0.0,0.0,0.0009619778264893878
1,pytorch_advanced_mlp,80,0.359038008506908,0.897117840204305,0.0,0.0,0.0009541175153256283
1,pytorch_advanced_mlp,81,0.3565519361994987,0.8978475009120759,0.0,0.0,0.0009455577588320898
1,pytorch_advanced_mlp,82,0.3607470864473387,0.8967530098504195,0.0,0.0,0.0009363117555328623
1,pytorch_advanced_mlp,83,0.35606662478557854,0.8978475009120759,0.0,0.0,0.0009263937620948692
1,pytorch_advanced_mlp,84,0.3517839007599409,0.9066034294053266,0.0,0.0,0.0009158190713451216
1,pytorch_advanced_mlp,85,0.35352692354557125,0.8982123312659613,0.0,0.0,0.0009046039886902864
1,pytorch_advanced_mlp,86,0.3553587170534356,0.8985771616198468,0.0,0.0,0.0008927658069749322
1,pytorch_advanced_mlp,87,0.3554540061673453,0.9007661437431594,0.0,0.0,0.0008803227798172156
1,pytorch_advanced_mlp,88,0.3524777487266895,0.8978475009120759,0.0,0.0,0.000867294093463125
1,pytorch_advanced_mlp,89,0.3517901225145473,0.903684786574243,0.0,0.0,0.0008536998372026805
1,pytorch_advanced_mlp,90,0.3485737699408864,0.9055089383436702,0.0,0.0,0.0008395609723937046
1,pytorch_advanced_mlp,91,0.34725368715995963,0.9047792776358993,0.0,0.0,0.000824899300140927
1,pytorch_advanced_mlp,92,0.3461547992950262,0.9069682597592119,0.0,0.0,0.0008097374276802621
1,pytorch_advanced_mlp,93,0.3468670470770015,0.9058737686975556,0.0,0.0,0.0007940987335200904
1,pytorch_advanced_mlp,94,0.3444008002447527,0.9058737686975556,0.0,0.0,0.0007780073313932914
1,pytorch_advanced_mlp,95,0.34702402491902196,0.9066034294053266,0.0,0.0,0.0007614880330756165
1,pytorch_advanced_mlp,96,0.3494056567203167,0.903684786574243,0.0,0.0,0.0007445663101277292
1,pytorch_advanced_mlp,97,0.3441871966040412,0.9076979204669828,0.0,0.0,0.0007272682546199037
1,pytorch_advanced_mlp,98,0.3488403856754303,0.9047792776358993,0.0,0.0,0.0007096205388999455
1,pytorch_advanced_mlp,99,0.34482498016468316,0.9080627508208683,0.0,0.0,0.0006916503744663625
1,pytorch_tab_transformer,0,0.4397697199222653,0.8624589565851879,0.0,0.0,0.0009755527298894294
1,pytorch_tab_transformer,1,0.387231157962666,0.8898212331265961,0.0,0.0,0.0009046039886902864
1,pytorch_tab_transformer,2,0.38582922968753547,0.8909157241882525,0.0,0.0,0.0007940987335200904
1,pytorch_tab_transformer,3,0.3832108960595242,0.8927398759576797,0.0,0.0,0.0006548539886902864
1,pytorch_tab_transformer,4,0.37696991964828136,0.8920102152499088,0.0,0.0,0.0005005000000000001
1,pytorch_tab_transformer,5,0.3749554711718892,0.8920102152499088,0.0,0.0,0.0003461460113097139
1,pytorch_tab_transformer,6,0.3735133776831072,0.8952936884348778,0.0,0.0,0.00020690126647990973
1,pytorch_tab_transformer,7,0.36888409631196845,0.8956585187887632,0.0,0.0,9.639601130971382e-05
1,pytorch_tab_transformer,8,0.36597636342048645,0.8963881794965342,0.0,0.0,2.5447270110570814e-05
1,pytorch_tab_transformer,9,0.36424346857292705,0.8963881794965342,0.0,0.0,0.001
1,pytorch_tab_transformer,10,0.37247649736182636,0.893834367019336,0.0,0.0,0.0009938503261272714
1,pytorch_tab_transformer,11,0.3795107034749763,0.8890915724188252,0.0,0.0,0.0009755527298894294
1,pytorch_tab_transformer,12,0.37929274522980977,0.8901860634804816,0.0,0.0,0.0009455577588320898
1,pytorch_tab_transformer,13,0.3781801815642867,0.893834367019336,0.0,0.0,0.0009046039886902864
1,pytorch_tab_transformer,14,0.3727192358915196,0.8916453848960233,0.0,0.0,0.0008536998372026805
1,pytorch_tab_transformer,15,0.3714229284330856,0.8898212331265961,0.0,0.0,0.0007940987335200904
1,pytorch_tab_transformer,16,0.36786866049433864,0.8960233491426487,0.0,0.0,0.0007272682546199037
1,pytorch_tab_transformer,17,0.3658731808496076,0.893834367019336,0.0,0.0,0.0006548539886902864
1,pytorch_tab_transformer,18,0.36572038226349407,0.8967530098504195,0.0,0.0,0.0005786390152875954
1,pytorch_tab_transformer,19,0.3638525071532227,0.8985771616198468,0.0,0.0,0.0005005000000000001
1,pytorch_tab_transformer,20,0.3656390274679938,0.9000364830353885,0.0,0.0,0.00042236098471240487
1,pytorch_tab_transformer,21,0.3618717339149741,0.9022254651587012,0.0,0.0,0.0003461460113097139
1,pytorch_tab_transformer,22,0.35866004713746,0.8996716526815031,0.0,0.0,0.00027373174538009644
1,pytorch_tab_transformer,23,0.355087993449943,0.9033199562203575,0.0,0.0,0.00020690126647990973
1,pytorch_tab_transformer,24,0.35581554507100305,0.9055089383436702,0.0,0.0,0.00014730016279731955
1,pytorch_tab_transformer,25,0.3500641674496407,0.9098869025902955,0.0,0.0,9.639601130971382e-05
1,pytorch_tab_transformer,26,0.3552222494469133,0.9033199562203575,0.0,0.0,5.544224116791029e-05
1,pytorch_tab_transformer,27,0.3497099398180496,0.9062385990514411,0.0,0.0,2.5447270110570814e-05
1,pytorch_tab_transformer,28,0.3532582112523012,0.9029551258664721,0.0,0.0,7.149673872728739e-06
1,pytorch_tab_transformer,29,0.3493963750295861,0.9029551258664721,0.0,0.0,0.001
1,pytorch_tab_transformer,30,0.3679731571397116,0.8923750456037942,0.0,0.0,0.0009984602081996976
1,pytorch_tab_transformer,31,0.36890582428422086,0.8927398759576797,0.0,0.0,0.0009938503261272714
1,pytorch_tab_transformer,32,0.3676140703434168,0.8956585187887632,0.0,0.0,0.0009861987752386395
1,pytorch_tab_transformer,33,0.3676850754161214,0.893834367019336,0.0,0.0,0.0009755527298894294
1,pytorch_tab_transformer,34,0.3643777051637339,0.8956585187887632,0.0,0.0,0.0009619778264893878
1,pytorch_tab_transformer,35,0.36524859625239703,0.897117840204305,0.0,0.0,0.0009455577588320898
1,pytorch_tab_transformer,36,0.36022109001181846,0.8960233491426487,0.0,0.0,0.0009263937620948692
1,pytorch_tab_transformer,37,0.36345578626144764,0.8989419919737323,0.0,0.0,0.0009046039886902864
1,pytorch_tab_transformer,38,0.35745739867520887,0.8993068223276176,0.0,0.0,0.0008803227798172156
1,pytorch_tab_transformer,39,0.3579671452211779,0.900401313389274,0.0,0.0,0.0008536998372026805
1,pytorch_tab_transformer,40,0.3617709625598996,0.8989419919737323,0.0,0.0,0.000824899300140927
1,pytorch_tab_transformer,41,0.35622984725375506,0.9014958044509304,0.0,0.0,0.0007940987335200904
1,pytorch_tab_transformer,42,0.35343057055806004,0.9062385990514411,0.0,0.0,0.0007614880330756165
1,pytorch_tab_transformer,43,0.35171827881835227,0.9044144472820138,0.0,0.0,0.0007272682546199037
1,pytorch_tab_transformer,44,0.34951470619024233,0.9051441079897847,0.0,0.0,0.0006916503744663625
1,pytorch_tab_transformer,45,0.34822574119235195,0.9018606348048157,0.0,0.0,0.0006548539886902864
1,pytorch_tab_transformer,46,0.3513077753920888,0.9066034294053266,0.0,0.0,0.0006171059592460249
1,pytorch_tab_transformer,47,0.34566275879394176,0.9058737686975556,0.0,0.0,0.0005786390152875954
1,pytorch_tab_transformer,48,0.3475506395794625,0.9014958044509304,0.0,0.0,0.0005396903183160586
1,pytorch_tab_transformer,49,0.34125417124393376,0.9087924115286392,0.0,0.0,0.0005005000000000001
1,pytorch_tab_transformer,50,0.33459325897139175,0.91353520612915,0.0,0.0,0.0004613096816839416
1,pytorch_tab_transformer,51,0.33942213862441306,0.9076979204669828,0.0,0.0,0.00042236098471240487
1,pytorch_tab_transformer,52,0.33857191579286444,0.912805545421379,0.0,0.0,0.00038389404075397536
1,pytorch_tab_transformer,53,0.334040749211644,0.9131703757752645,0.0,0.0,0.0003461460113097139
1,pytorch_tab_transformer,54,0.3331521541573281,0.9109813936519519,0.0,0.0,0.00030934962553363774
1,pytorch_tab_transformer,55,0.33741448577060257,0.9149945275446917,0.0,0.0,0.00027373174538009644
1,pytorch_tab_transformer,56,0.3295657620873562,0.9164538489602335,0.0,0.0,0.0002395119669243836
1,pytorch_tab_transformer,57,0.33196596558703934,0.9113462240058373,0.0,0.0,0.00020690126647990973
1,pytorch_tab_transformer,58,0.32493728329969007,0.9139000364830354,0.0,0.0,0.00017610069985907333
1,pytorch_tab_transformer,59,0.32874792190485225,0.9175483400218898,0.0,0.0,0.00014730016279731955
1,pytorch_tab_transformer,60,0.32298567960428637,0.9197373221452024,0.0,0.0,0.00012067722018278456
1,pytorch_tab_transformer,61,0.32079506128333335,0.9182780007296607,0.0,0.0,9.639601130971382e-05
1,pytorch_tab_transformer,62,0.32447974626408066,0.9201021524990879,0.0,0.0,7.460623790513096e-05
1,pytorch_tab_transformer,63,0.319242661429006,0.9193724917913171,0.0,0.0,5.544224116791029e-05
1,pytorch_tab_transformer,64,0.318545225747796,0.925939438161255,0.0,0.0,3.902217351061228e-05
1,pytorch_tab_transformer,65,0.31988787928292917,0.9211966435607443,0.0,0.0,2.5447270110570814e-05
1,pytorch_tab_transformer,66,0.319535608901534,0.9230207953301715,0.0,0.0,1.4801224761360563e-05
1,pytorch_tab_transformer,67,0.3165074573006741,0.9237504560379424,0.0,0.0,7.149673872728739e-06
1,pytorch_tab_transformer,68,0.3137420921824699,0.9233856256840569,0.0,0.0,2.539791800302582e-06
1,pytorch_tab_transformer,69,0.3235519036304119,0.9182780007296607,0.0,0.0,0.001
1,pytorch_tab_transformer,70,0.34062946951666545,0.9076979204669828,0.0,0.0,0.0009996149036022412
1,pytorch_tab_transformer,71,0.34959608940191045,0.9018606348048157,0.0,0.0,0.0009984602081996976
1,pytorch_tab_transformer,72,0.34266872392144315,0.9120758847136081,0.0,0.0,0.0009965376942489858
1,pytorch_tab_transformer,73,0.3418522047442059,0.9124407150674936,0.0,0.0,0.0009938503261272714
1,pytorch_tab_transformer,74,0.3403791216916816,0.9076979204669828,0.0,0.0,0.0009904022475614137
1,pytorch_tab_transformer,75,0.3398468445899875,0.9066034294053266,0.0,0.0,0.0009861987752386395
1,pytorch_tab_transformer,76,0.3423317227252694,0.9117110543597228,0.0,0.0,0.0009812463906085968
1,pytorch_tab_transformer,77,0.33880484312079673,0.90952207223641,0.0,0.0,0.0009755527298894294
1,pytorch_tab_transformer,78,0.34329892937527146,0.90952207223641,0.0,0.0,0.000969126572293281
1,pytorch_tab_transformer,79,0.337121095768241,0.91353520612915,0.0,0.0,0.0009619778264893878
1,pytorch_tab_transformer,80,0.3353910314482312,0.9139000364830354,0.0,0.0,0.0009541175153256283
1,pytorch_tab_transformer,81,0.33810328952101776,0.9047792776358993,0.0,0.0,0.0009455577588320898
1,pytorch_tab_transformer,82,0.3302990059519923,0.9149945275446917,0.0,0.0,0.0009363117555328623
1,pytorch_tab_transformer,83,0.33514721310415935,0.9109813936519519,0.0,0.0,0.0009263937620948692
1,pytorch_tab_transformer,84,0.326477523113406,0.9179131703757752,0.0,0.0,0.0009158190713451216
1,pytorch_tab_transformer,85,0.3262272109819013,0.9171835096680043,0.0,0.0,0.0009046039886902864
1,pytorch_tab_transformer,86,0.3324297777442045,0.9142648668369209,0.0,0.0,0.0008927658069749322
1,pytorch_tab_transformer,87,0.33024127122967745,0.9139000364830354,0.0,0.0,0.0008803227798172156
1,pytorch_tab_transformer,88,0.3242324195628942,0.9190076614374316,0.0,0.0,0.000867294093463125
1,pytorch_tab_transformer,89,0.33065555920434553,0.9160890186063481,0.0,0.0,0.0008536998372026805
1,pytorch_tab_transformer,90,0.3240114547485529,0.9171835096680043,0.0,0.0,0.0008395609723937046
1,pytorch_tab_transformer,91,0.32429068656854854,0.9197373221452024,0.0,0.0,0.000824899300140927
1,pytorch_tab_transformer,92,0.3219598462415296,0.9186428310835462,0.0,0.0,0.0008097374276802621
1,pytorch_tab_transformer,93,0.32478784128677013,0.9142648668369209,0.0,0.0,0.0007940987335200904
1,pytorch_tab_transformer,94,0.32160652030346004,0.9233856256840569,0.0,0.0,0.0007780073313932914
1,pytorch_tab_transformer,95,0.31327011349589323,0.9314118934695367,0.0,0.0,0.0007614880330756165
1,pytorch_tab_transformer,96,0.3110508904900662,0.9241152863918278,0.0,0.0,0.0007445663101277292
1,pytorch_tab_transformer,97,0.3112825113673543,0.9284932506384531,0.0,0.0,0.0007272682546199037
1,pytorch_tab_transformer,98,0.3077229940614035,0.9281284202845677,0.0,0.0,0.0007096205388999455
1,pytorch_tab_transformer,99,0.30384982186694476,0.9295877417001095,0.0,0.0,0.0006916503744663625
2,pytorch_advanced_mlp,0,0.6464349766110264,0.6747697974217312,0.0,0.0,0.0009755527298894294
2,pytorch_advanced_mlp,1,0.5386357598526533,0.8095764272559852,0.0,0.0,0.0009046039886902864
2,pytorch_advanced_mlp,2,0.4659271240234375,0.8548802946593002,0.0,0.0,0.0007940987335200904
2,pytorch_advanced_mlp,3,0.4298543715199759,0.8699815837937385,0.0,0.0,0.0006548539886902864
2,pytorch_advanced_mlp,4,0.4091506025125814,0.8784530386740331,0.0,0.0,0.0005005000000000001
2,pytorch_advanced_mlp,5,0.4020376025244247,0.8843462246777164,0.0,0.0,0.0003461460113097139
2,pytorch_advanced_mlp,6,0.3954968923746153,0.8843462246777164,0.0,0.0,0.00020690126647990973
2,pytorch_advanced_mlp,7,0.3917402375576108,0.8906077348066298,0.0,0.0,9.639601130971382e-05
2,pytorch_advanced_mlp,8,0.3907378544641096,0.889134438305709,0.0,0.0,2.5447270110570814e-05
2,pytorch_advanced_mlp,9,0.38643418980199234,0.8942909760589318,0.0,0.0,0.001
2,pytorch_advanced_mlp,10,0.4002360264922297,0.8810313075506445,0.0,0.0,0.0009938503261272714
2,pytorch_advanced_mlp,11,0.3963127843169279,0.89097605893186,0.0,0.0,0.0009755527298894294
2,pytorch_advanced_mlp,12,0.39028928168984345,0.8858195211786372,0.0,0.0,0.0009455577588320898
2,pytorch_advanced_mlp,13,0.3856874739014825,0.8895027624309392,0.0,0.0,0.0009046039886902864
2,pytorch_advanced_mlp,14,0.3920960966930833,0.887292817679558,0.0,0.0,0.0008536998372026805
2,pytorch_advanced_mlp,15,0.38207314250081087,0.8917127071823204,0.0,0.0,0.0007940987335200904
2,pytorch_advanced_mlp,16,0.37762934108113133,0.8935543278084714,0.0,0.0,0.0007272682546199037
2,pytorch_advanced_mlp,17,0.3750446764535682,0.8924493554327808,0.0,0.0,0.0006548539886902864
2,pytorch_advanced_mlp,18,0.38051458014998324,0.8902394106813997,0.0,0.0,0.0005786390152875954
2,pytorch_advanced_mlp,19,0.3742638777854831,0.8942909760589318,0.0,0.0,0.0005005000000000001
2,pytorch_advanced_mlp,20,0.37501466620800106,0.8935543278084714,0.0,0.0,0.00042236098471240487
2,pytorch_advanced_mlp,21,0.3751215622868649,0.8935543278084714,0.0,0.0,0.0003461460113097139
2,pytorch_advanced_mlp,22,0.3676389892433965,0.8953959484346224,0.0,0.0,0.00027373174538009644
2,pytorch_advanced_mlp,23,0.371911391269329,0.8902394106813997,0.0,0.0,0.00020690126647990973
2,pytorch_advanced_mlp,24,0.3720433739728706,0.8965009208103131,0.0,0.0,0.00014730016279731955
2,pytorch_advanced_mlp,25,0.3714204194933869,0.8931860036832413,0.0,0.0,9.639601130971382e-05
2,pytorch_advanced_mlp,26,0.3677096789659456,0.8994475138121547,0.0,0.0,5.544224116791029e-05
2,pytorch_advanced_mlp,27,0.369888105364733,0.8979742173112338,0.0,0.0,2.5447270110570814e-05
2,pytorch_advanced_mlp,28,0.37041343367376994,0.8924493554327808,0.0,0.0,7.149673872728739e-06
2,pytorch_advanced_mlp,29,0.3687191210513891,0.8976058931860037,0.0,0.0,0.001
2,pytorch_advanced_mlp,30,0.37528401613235474,0.8968692449355433,0.0,0.0,0.0009984602081996976
2,pytorch_advanced_mlp,31,0.3765217038088067,0.8939226519337017,0.0,0.0,0.0009938503261272714
2,pytorch_advanced_mlp,32,0.3799632732258287,0.8920810313075507,0.0,0.0,0.0009861987752386395
2,pytorch_advanced_mlp,33,0.3738757919433505,0.8917127071823204,0.0,0.0,0.0009755527298894294
2,pytorch_advanced_mlp,34,0.37559633476789606,0.8906077348066298,0.0,0.0,0.0009619778264893878
2,pytorch_advanced_mlp,35,0.3751187490862469,0.8917127071823204,0.0,0.0,0.0009455577588320898
2,pytorch_advanced_mlp,36,0.3691015493038089,0.8953959484346224,0.0,0.0,0.0009263937620948692
2,pytorch_advanced_mlp,37,0.3692873723285143,0.8939226519337017,0.0,0.0,0.0009046039886902864
2,pytorch_advanced_mlp,38,0.3688501348329145,0.8935543278084714,0.0,0.0,0.0008803227798172156
2,pytorch_advanced_mlp,39,0.3681548078392827,0.8972375690607735,0.0,0.0,0.0008536998372026805
2,pytorch_advanced_mlp,40,0.3712338576483172,0.8965009208103131,0.0,0.0,0.000824899300140927
2,pytorch_advanced_mlp,41,0.36711288607397746,0.8935543278084714,0.0,0.0,0.0007940987335200904
2,pytorch_advanced_mlp,42,0.36333574735841084,0.8979742173112338,0.0,0.0,0.0007614880330756165
2,pytorch_advanced_mlp,43,0.36787892358247626,0.8976058931860037,0.0,0.0,0.0007272682546199037
2,pytorch_advanced_mlp,44,0.36515192583549855,0.8998158379373848,0.0,0.0,0.0006916503744663625
2,pytorch_advanced_mlp,45,0.36428921513779217,0.8965009208103131,0.0,0.0,0.0006548539886902864
2,pytorch_advanced_mlp,46,0.3648113407367884,0.8983425414364641,0.0,0.0,0.0006171059592460249
2,pytorch_advanced_mlp,47,0.3590593240981878,0.8968692449355433,0.0,0.0,0.0005786390152875954
2,pytorch_advanced_mlp,48,0.3619155107542526,0.8924493554327808,0.0,0.0,0.0005396903183160586
2,pytorch_advanced_mlp,49,0.3634843008462773,0.9031307550644567,0.0,0.0,0.0005005000000000001
2,pytorch_advanced_mlp,50,0.357993098885514,0.9001841620626151,0.0,0.0,0.0004613096816839416
2,pytorch_advanced_mlp,51,0.3600574676380601,0.9038674033149171,0.0,0.0,0.00042236098471240487
2,pytorch_advanced_mlp,52,0.3577767582826836,0.9020257826887661,0.0,0.0,0.00038389404075397536
2,pytorch_advanced_mlp,53,0.35343725320904756,0.9064456721915285,0.0,0.0,0.0003461460113097139
2,pytorch_advanced_mlp,54,0.3497320073981618,0.9038674033149171,0.0,0.0,0.00030934962553363774
2,pytorch_advanced_mlp,55,0.3563707131286,0.9020257826887661,0.0,0.0,0.00027373174538009644
2,pytorch_advanced_mlp,56,0.3566322416760201,0.9031307550644567,0.0,0.0,0.0002395119669243836
2,pytorch_advanced_mlp,57,0.3529569832391517,0.903499079189687,0.0,0.0,0.00020690126647990973
2,pytorch_advanced_mlp,58,0.35118093185646587,0.903499079189687,0.0,0.0,0.00017610069985907333
2,pytorch_advanced_mlp,59,0.3486793637275696,0.9068139963167587,0.0,0.0,0.00014730016279731955
2,pytorch_advanced_mlp,60,0.3527301168719003,0.9031307550644567,0.0,0.0,0.00012067722018278456
2,pytorch_advanced_mlp,61,0.3501144086205682,0.9064456721915285,0.0,0.0,9.639601130971382e-05
2,pytorch_advanced_mlp,62,0.34901046960852866,0.9060773480662984,0.0,0.0,7.460623790513096e-05
2,pytorch_advanced_mlp,63,0.3513767317283985,0.9049723756906077,0.0,0.0,5.544224116791029e-05
2,pytorch_advanced_mlp,64,0.34618666560150857,0.9082872928176795,0.0,0.0,3.902217351061228e-05
